Calendar Year,System Type,Inter/Intra,Commodity,Total Miles,Total Breakout Tanks,Operator Count,Operator Count, VALUEOF(PORTAL_DATE),HL Total Pipe Miles,Miles of Gathering
2010,HAZARDOUS LIQUID,INTRASTATE,CO2,17,0,1,31555,2017-03-07 04:06:52,17,0
2010,HAZARDOUS LIQUID,INTRASTATE,CO2,54.879,0,1,31627,2017-03-07 04:06:52,54.879,0
2010,HAZARDOUS LIQUID,INTRASTATE,CO2,24.33,0,1,31672,2017-03-07 04:06:52,24.33,
2010,HAZARDOUS LIQUID,INTRASTATE,CO2,41.84,0,1,31864,2017-03-07 04:06:52,41.84,
2010,HAZARDOUS LIQUID,INTRASTATE,CO2,118,0,1,31875,2017-03-07 04:06:52,118,
2010,HAZARDOUS LIQUID,INTRASTATE,CO2,7,0,1,31973,2017-03-07 04:06:52,7,0
2010,HAZARDOUS LIQUID,INTRASTATE,CO2,8.99,0,1,32409,2017-03-07 04:06:52,8.99,8.99
2010,HAZARDOUS LIQUID,INTRASTATE,CO2,90.63,0,1,32410,2017-03-07 04:06:52,90.63,0
2010,HAZARDOUS LIQUID,INTRASTATE,CO2,0.265,0,1,32476,2017-03-07 04:06:52,0.265,
2010,HAZARDOUS LIQUID,INTRASTATE,CO2,3.3,0,1,32542,2017-03-07 04:06:52,3.3,3.3
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,956.33,84,1,300,2017-03-07 04:06:52,956.33,79.74
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,59,1,1,473,2017-03-07 04:06:52,59,
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,3.54,0,1,999,2017-03-07 04:06:52,3.54,3.54
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,102.224,0,1,1541,2017-03-07 04:06:52,102.224,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,29,0,1,2371,2017-03-07 04:06:52,29,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,610,7,1,2731,2017-03-07 04:06:52,610,72
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,46.5,1,1,2767,2017-03-07 04:06:52,46.5,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,70.8,8,1,4430,2017-03-07 04:06:52,70.8,15.2
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,367,27,1,4906,2017-03-07 04:06:52,367,
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,51.46,0,1,4908,2017-03-07 04:06:52,51.46,51.46
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,191.62,7,1,5081,2017-03-07 04:06:52,191.62,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,15.1,0,1,5524,2017-03-07 04:06:52,15.1,9.4
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,73.24,4,1,7660,2017-03-07 04:06:52,73.24,56.9
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,231.9,8,1,9175,2017-03-07 04:06:52,231.9,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,278,0,1,11551,2017-03-07 04:06:52,278,10
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,12.87,0,1,12303,2017-03-07 04:06:52,12.87,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,6,4,1,12624,2017-03-07 04:06:52,6,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,283.6,0,1,12628,2017-03-07 04:06:52,283.6,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,43.75,4,1,14145,2017-03-07 04:06:52,43.75,43.75
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,20.31,13,1,14194,2017-03-07 04:06:52,20.31,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,552,15,1,15156,2017-03-07 04:06:52,552,3
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,55.348,9,1,15485,2017-03-07 04:06:52,55.348,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,8.2,0,1,18201,2017-03-07 04:06:52,8.2,8.2
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,12.6,0,1,18275,2017-03-07 04:06:52,12.6,
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,11.41,0,1,18667,2017-03-07 04:06:52,11.41,7.84
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2024.03,40,1,18718,2017-03-07 04:06:52,2024.03,125.16
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,7.37,2,1,19410,2017-03-07 04:06:52,7.37,5.03
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,3.43,0,1,20202,2017-03-07 04:06:52,3.43,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,528.24,11,1,22855,2017-03-07 04:06:52,528.24,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,0.73,2,1,26041,2017-03-07 04:06:52,0.73,
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,39.5,3,1,26049,2017-03-07 04:06:52,39.5,39.5
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,14.12,11,1,26061,2017-03-07 04:06:52,14.12,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,392.79,146,1,26085,2017-03-07 04:06:52,392.79,15.94
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.6,1,1,26094,2017-03-07 04:06:52,4.6,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1.26,0,1,26112,2017-03-07 04:06:52,1.26,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,494,15,1,26134,2017-03-07 04:06:52,494,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,60.7,19,1,26303,2017-03-07 04:06:52,60.7,9.1
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,20,0,1,30005,2017-03-07 04:06:52,20,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,18.56,1,1,30658,2017-03-07 04:06:52,18.56,5.7
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,21.9,0,1,30735,2017-03-07 04:06:52,21.9,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,3,0,1,30777,2017-03-07 04:06:52,3,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,159.191,4,1,30782,2017-03-07 04:06:52,159.191,20.301
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5.8,0,1,30792,2017-03-07 04:06:52,5.8,5.8
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1696.029,23,1,30829,2017-03-07 04:06:52,1696.029,24.594
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.288,0,1,30834,2017-03-07 04:06:52,2.288,2.288
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.6,0,1,31023,2017-03-07 04:06:52,4.6,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,220.24,7,1,31045,2017-03-07 04:06:52,220.24,51.32
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,0.3,0,1,31067,2017-03-07 04:06:52,0.3,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,17,1,1,31082,2017-03-07 04:06:52,17,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,707.5,27,1,31174,2017-03-07 04:06:52,707.5,14.6
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,9,0,1,31178,2017-03-07 04:06:52,9,9
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5,0,1,31189,2017-03-07 04:06:52,5,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,34.8,1,1,31296,2017-03-07 04:06:52,34.8,8
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,338.66,16,1,31325,2017-03-07 04:06:52,338.66,5.13
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.574,0,1,31336,2017-03-07 04:06:52,2.574,2.574
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,56,0,1,31347,2017-03-07 04:06:52,56,49
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,37.5,1,1,31423,2017-03-07 04:06:52,37.5,
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,9,0,1,31434,2017-03-07 04:06:52,9,9
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4,0,1,31443,2017-03-07 04:06:52,4,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,385.1,7,1,31454,2017-03-07 04:06:52,385.1,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.6,1,1,31455,2017-03-07 04:06:52,2.6,
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,336.3,15,1,31476,2017-03-07 04:06:52,336.3,12.23
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,0.3,0,1,31523,2017-03-07 04:06:52,0.3,
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5.05,0,1,31536,2017-03-07 04:06:52,5.05,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,14,0,1,31580,2017-03-07 04:06:52,14,
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,7.21,7,1,31583,2017-03-07 04:06:52,7.21,
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,43.55,0,1,31591,2017-03-07 04:06:52,43.55,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,38,15,1,31610,2017-03-07 04:06:52,38,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,0,0,1,31618,2017-03-07 04:06:52,0,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,87.51,0,1,31663,2017-03-07 04:06:52,87.51,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,927.82,36,1,31666,2017-03-07 04:06:52,927.82,6.17
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,944.63,30,1,31684,2017-03-07 04:06:52,944.63,51.04
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,0.3,0,1,31703,2017-03-07 04:06:52,0.3,0.3
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,11.296,1,1,31723,2017-03-07 04:06:52,11.296,11.296
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,3,0,1,31816,2017-03-07 04:06:52,3,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,220.5,7,1,31822,2017-03-07 04:06:52,220.5,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,34,2,1,31824,2017-03-07 04:06:52,34,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,10.4,0,1,31863,2017-03-07 04:06:52,10.4,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,17.4,1,1,31864,2017-03-07 04:06:52,17.4,17.4
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,156.6,5,1,31871,2017-03-07 04:06:52,156.6,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.14,0,1,31874,2017-03-07 04:06:52,4.14,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,492.6,13,1,31888,2017-03-07 04:06:52,492.6,12
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,24,0,1,31937,2017-03-07 04:06:52,24,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,47,0,1,31947,2017-03-07 04:06:52,47,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2,0,1,31957,2017-03-07 04:06:52,2,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,19.55,0,1,31983,2017-03-07 04:06:52,19.55,19.55
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,75,0,1,32011,2017-03-07 04:06:52,75,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,14.49,0,1,32083,2017-03-07 04:06:52,14.49,14.5
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.1,0,1,32096,2017-03-07 04:06:52,2.1,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,525.48,6,1,32103,2017-03-07 04:06:52,525.48,525.48
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,161.4,0,1,32147,2017-03-07 04:06:52,161.4,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,0,1,1,32179,2017-03-07 04:06:52,0,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1.229,0,1,32195,2017-03-07 04:06:52,1.229,1.229
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,,3,1,32223,2017-03-07 04:06:52,,
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.05,0,1,32253,2017-03-07 04:06:52,2.05,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.78,0,1,32266,2017-03-07 04:06:52,2.78,2.78
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,421.96,8,1,32283,2017-03-07 04:06:52,421.96,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.44,0,1,32331,2017-03-07 04:06:52,2.44,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,13.2,0,1,32346,2017-03-07 04:06:52,13.2,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1.5,0,1,32364,2017-03-07 04:06:52,1.5,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,89.91,1,1,32407,2017-03-07 04:06:52,89.91,89.91
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,31.27,0,1,32411,2017-03-07 04:06:52,31.27,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,16.5,0,1,32430,2017-03-07 04:06:52,16.5,16.5
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.92,0,1,32447,2017-03-07 04:06:52,4.92,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,17.41,1,1,32455,2017-03-07 04:06:52,17.41,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,326.11,6,1,32481,2017-03-07 04:06:52,326.11,71.08
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1.85,2,1,32492,2017-03-07 04:06:52,1.85,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,8,3,1,32503,2017-03-07 04:06:52,8,8
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,16.3,0,1,32507,2017-03-07 04:06:52,16.3,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.7,9,1,32523,2017-03-07 04:06:52,4.7,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,3.67,0,1,32532,2017-03-07 04:06:52,3.67,3.67
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,3.33,0,1,32540,2017-03-07 04:06:52,3.33,3.33
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.67,0,1,32565,2017-03-07 04:06:52,4.67,4.67
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1,4,1,32575,2017-03-07 04:06:52,1,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5.542,0,1,32602,2017-03-07 04:06:52,5.542,
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,40,0,1,32625,2017-03-07 04:06:52,40,30
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,0.28,0,1,38899,2017-03-07 04:06:52,0.28,
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,6.5,0,1,38942,2017-03-07 04:06:52,6.5,0
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.58,0,1,39000,2017-03-07 04:06:52,2.58,2.58
2010,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,13.2,6,1,39014,2017-03-07 04:06:52,13.2,13.2
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,49,0,1,402,2017-03-07 04:06:52,49,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,65.8,0,1,473,2017-03-07 04:06:52,65.8,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,10.531,0,1,1541,2017-03-07 04:06:52,10.531,4.152
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,34.154,0,1,1845,2017-03-07 04:06:52,34.154,
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,12,0,1,2371,2017-03-07 04:06:52,12,
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,925.3,0,1,2731,2017-03-07 04:06:52,925.3,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,274.5,0,1,3527,2017-03-07 04:06:52,274.5,274.5
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,241,0,1,3535,2017-03-07 04:06:52,241,241
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,92.39,3,1,4430,2017-03-07 04:06:52,92.39,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1926,0,1,4906,2017-03-07 04:06:52,1926,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,8.49,0,1,4908,2017-03-07 04:06:52,8.49,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,35,0,1,9171,2017-03-07 04:06:52,35,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,52.85,0,1,11272,2017-03-07 04:06:52,52.85,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,206,0,1,12624,2017-03-07 04:06:52,206,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,188,0,1,12628,2017-03-07 04:06:52,188,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,423,0,1,12634,2017-03-07 04:06:52,423,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,173.71,0,1,15485,2017-03-07 04:06:52,173.71,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,34,0,1,18526,2017-03-07 04:06:52,34,
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,112.624,0,1,19319,2017-03-07 04:06:52,112.624,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,70,0,1,19892,2017-03-07 04:06:52,70,70
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,6.5,0,1,20046,2017-03-07 04:06:52,6.5,
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,461.85,0,1,20160,2017-03-07 04:06:52,461.85,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,3.64,0,1,20202,2017-03-07 04:06:52,3.64,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,484.29,0,1,22855,2017-03-07 04:06:52,484.29,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1184.88,0,1,25146,2017-03-07 04:06:52,1184.88,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,12.8,0,1,26065,2017-03-07 04:06:52,12.8,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,200.71,0,1,26085,2017-03-07 04:06:52,200.71,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,985.7,0,1,26086,2017-03-07 04:06:52,985.7,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,101.1,0,1,26099,2017-03-07 04:06:52,101.1,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,470.5,0,1,26103,2017-03-07 04:06:52,470.5,
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,14.91,0,1,26112,2017-03-07 04:06:52,14.91,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,129.97,2,1,26136,2017-03-07 04:06:52,129.97,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,89,0,1,26302,2017-03-07 04:06:52,89,
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,4.5,0,1,26330,2017-03-07 04:06:52,4.5,4.5
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,17.45,0,1,30683,2017-03-07 04:06:52,17.45,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1.13,0,1,30709,2017-03-07 04:06:52,1.13,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,58,0,1,30777,2017-03-07 04:06:52,58,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,36,0,1,30826,2017-03-07 04:06:52,36,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,23,0,1,30940,2017-03-07 04:06:52,23,
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,78.66,0,1,30959,2017-03-07 04:06:52,78.66,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,9.9,0,1,31023,2017-03-07 04:06:52,9.9,
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,8.7,0,1,31059,2017-03-07 04:06:52,8.7,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,393.71,2,1,31130,2017-03-07 04:06:52,393.71,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,56.1,0,1,31174,2017-03-07 04:06:52,56.1,
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,14,0,1,31178,2017-03-07 04:06:52,14,14
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,437,0,1,31189,2017-03-07 04:06:52,437,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,21.51,0,1,31228,2017-03-07 04:06:52,21.51,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,36,0,1,31256,2017-03-07 04:06:52,36,
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,6.2,2,1,31285,2017-03-07 04:06:52,6.2,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,2,0,1,31304,2017-03-07 04:06:52,2,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,28.065,0,1,31341,2017-03-07 04:06:52,28.065,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,979.732,0,1,31371,2017-03-07 04:06:52,979.732,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,41.82,0,1,31425,2017-03-07 04:06:52,41.82,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,34,0,1,31428,2017-03-07 04:06:52,34,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,67.5,0,1,31454,2017-03-07 04:06:52,67.5,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,23.6,0,1,31470,2017-03-07 04:06:52,23.6,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,2,0,1,31502,2017-03-07 04:06:52,2,2
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,100.6,0,1,31506,2017-03-07 04:06:52,100.6,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,92.893,0,1,31517,2017-03-07 04:06:52,92.893,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,405,0,1,31556,2017-03-07 04:06:52,405,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,109.61,0,1,31613,2017-03-07 04:06:52,109.61,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,5643.826,46,1,31618,2017-03-07 04:06:52,5643.826,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,0.42,0,1,31630,2017-03-07 04:06:52,0.42,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,8,2,1,31636,2017-03-07 04:06:52,8,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,105,0,1,31673,2017-03-07 04:06:52,105,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,606.35,0,1,31684,2017-03-07 04:06:52,606.35,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1.9,0,1,31687,2017-03-07 04:06:52,1.9,
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1.25,0,1,31719,2017-03-07 04:06:52,1.25,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,3,0,1,31721,2017-03-07 04:06:52,3,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,3.34,8,1,31776,2017-03-07 04:06:52,3.34,
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,43,0,1,31816,2017-03-07 04:06:52,43,
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,9.1,1,1,31856,2017-03-07 04:06:52,9.1,
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,40,0,1,31869,2017-03-07 04:06:52,40,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,226.2,0,1,31875,2017-03-07 04:06:52,226.2,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,42.3,0,1,31884,2017-03-07 04:06:52,42.3,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,5.4,0,1,31886,2017-03-07 04:06:52,5.4,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,2.91,0,1,31887,2017-03-07 04:06:52,2.91,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,14.2,0,1,31914,2017-03-07 04:06:52,14.2,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,47.5,0,1,31919,2017-03-07 04:06:52,47.5,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,59.4,0,1,31943,2017-03-07 04:06:52,59.4,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,0.168,1,1,31982,2017-03-07 04:06:52,0.168,0
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,63,0,1,32004,2017-03-07 04:06:52,63,63
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,11.125,0,1,32007,2017-03-07 04:06:52,11.125,
2010,HAZARDOUS LIQUID,INTRASTATE,HVL FLAMM TOXIC,1446,0,1,32035,2017-03-07 04:06:52,1446,0
