System Type,System Type Detail,InterState Indicator,Total Miles,State Name,Calendar Year,Operator Count
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,68,TENNESSEE,2012,32229
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,14.5,TENNESSEE,2012,32307
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,34,TENNESSEE,2012,32647
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,164.247,TENNESSEE,2013,49
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,18,TENNESSEE,2013,766
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,402.31,TENNESSEE,2013,774
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,14.5,TENNESSEE,2013,972
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,137,TENNESSEE,2013,985
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,337,TENNESSEE,2013,1616
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,218,TENNESSEE,2013,1840
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,151,TENNESSEE,2013,2176
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,1597.4,TENNESSEE,2013,2288
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,743,TENNESSEE,2013,2412
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,914,TENNESSEE,2013,2460
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,320.41,TENNESSEE,2013,2764
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,81,TENNESSEE,2013,2853
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,35,TENNESSEE,2013,2880
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,131.5,TENNESSEE,2013,3610
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,251,TENNESSEE,2013,3660
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,741,TENNESSEE,2013,4370
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,10.75,TENNESSEE,2013,4480
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,106,TENNESSEE,2013,4567
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,264.411,TENNESSEE,2013,5110
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,21,TENNESSEE,2013,5640
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11,TENNESSEE,2013,6035
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,370.9,TENNESSEE,2013,6040
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,593,TENNESSEE,2013,6370
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,750,TENNESSEE,2013,6716
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,88,TENNESSEE,2013,7025
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,332,TENNESSEE,2013,7060
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,109,TENNESSEE,2013,7090
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,286,TENNESSEE,2013,7170
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,271,TENNESSEE,2013,7215
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11,TENNESSEE,2013,7225
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,70,TENNESSEE,2013,7310
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,225.5,TENNESSEE,2013,7365
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,111,TENNESSEE,2013,7650
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,398,TENNESSEE,2013,7655
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,801.82,TENNESSEE,2013,9040
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,162.07,TENNESSEE,2013,9100
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,437,TENNESSEE,2013,9200
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,2382,TENNESSEE,2013,10310
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,80,TENNESSEE,2013,11064
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,146,TENNESSEE,2013,11120
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,319.413,TENNESSEE,2013,11296
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,256,TENNESSEE,2013,11336
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,195,TENNESSEE,2013,11376
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,97.98,TENNESSEE,2013,11416
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,512,TENNESSEE,2013,11448
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,151,TENNESSEE,2013,11520
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,84.6,TENNESSEE,2013,11600
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,30.2,TENNESSEE,2013,11624
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,26,TENNESSEE,2013,11752
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,267.68,TENNESSEE,2013,11776
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,51,TENNESSEE,2013,12042
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,68,TENNESSEE,2013,12168
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,80.88,TENNESSEE,2013,12204
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,34,TENNESSEE,2013,12222
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,51,TENNESSEE,2013,12234
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,4845.83,TENNESSEE,2013,12342
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,3687,TENNESSEE,2013,12438
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,165.55,TENNESSEE,2013,12697
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,89.5,TENNESSEE,2013,13430
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,456,TENNESSEE,2013,14010
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,10.5,TENNESSEE,2013,14040
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,513,TENNESSEE,2013,15126
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,266.64,TENNESSEE,2013,15140
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,3241,TENNESSEE,2013,15518
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,67,TENNESSEE,2013,15560
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,261,TENNESSEE,2013,15784
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,638,TENNESSEE,2013,15826
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,80,TENNESSEE,2013,15966
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,17.5,TENNESSEE,2013,17400
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,225,TENNESSEE,2013,17470
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,162,TENNESSEE,2013,17600
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,280,TENNESSEE,2013,18124
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,101,TENNESSEE,2013,18176
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,647,TENNESSEE,2013,18192
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,306.82,TENNESSEE,2013,18368
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,240,TENNESSEE,2013,18392
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,38.3,TENNESSEE,2013,18432
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,345.77,TENNESSEE,2013,18591
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,60,TENNESSEE,2013,18768
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,192,TENNESSEE,2013,19471
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,5.5,TENNESSEE,2013,19670
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,12,TENNESSEE,2013,19710
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,145,TENNESSEE,2013,20030
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,3347.5,TENNESSEE,2013,20211
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,23,TENNESSEE,2013,22315
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,852.14,TENNESSEE,2013,22434
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,59.53,TENNESSEE,2013,25126
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,18.5,TENNESSEE,2013,30030
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,120,TENNESSEE,2013,30618
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,40,TENNESSEE,2013,30643
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,180,TENNESSEE,2013,30669
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11,TENNESSEE,2013,30975
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,55,TENNESSEE,2013,31315
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,119,TENNESSEE,2013,31498
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,60,TENNESSEE,2013,31694
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,13.5,TENNESSEE,2013,32165
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,0.827,TENNESSEE,2013,32188
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,0.125,TENNESSEE,2013,32190
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,14.5,TENNESSEE,2013,32307
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,34,TENNESSEE,2013,32647
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,10.23,TENNESSEE,2013,39121
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,165.444,TENNESSEE,2014,49
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,18,TENNESSEE,2014,766
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,411.5,TENNESSEE,2014,774
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,14.5,TENNESSEE,2014,972
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,339,TENNESSEE,2014,1616
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,225,TENNESSEE,2014,1840
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,152,TENNESSEE,2014,2176
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,1616.3,TENNESSEE,2014,2288
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,763,TENNESSEE,2014,2412
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,918,TENNESSEE,2014,2460
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,20,TENNESSEE,2014,2556
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,323.35,TENNESSEE,2014,2764
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,81,TENNESSEE,2014,2853
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,35,TENNESSEE,2014,2880
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,131.5,TENNESSEE,2014,3610
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,252.5,TENNESSEE,2014,3660
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,750.5,TENNESSEE,2014,4370
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,10.75,TENNESSEE,2014,4480
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,107,TENNESSEE,2014,4567
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,287.676,TENNESSEE,2014,5110
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,21,TENNESSEE,2014,5640
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11,TENNESSEE,2014,6035
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,372.1,TENNESSEE,2014,6040
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,598,TENNESSEE,2014,6370
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,757,TENNESSEE,2014,6716
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,89,TENNESSEE,2014,7025
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,336,TENNESSEE,2014,7060
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,109,TENNESSEE,2014,7090
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,288,TENNESSEE,2014,7170
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,276,TENNESSEE,2014,7215
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11,TENNESSEE,2014,7225
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,70,TENNESSEE,2014,7310
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,228.6,TENNESSEE,2014,7365
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,113,TENNESSEE,2014,7650
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,404,TENNESSEE,2014,7655
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,807.51,TENNESSEE,2014,9040
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,166,TENNESSEE,2014,9100
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,440,TENNESSEE,2014,9200
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,2388,TENNESSEE,2014,10310
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,80,TENNESSEE,2014,11064
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,146,TENNESSEE,2014,11120
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,319.477,TENNESSEE,2014,11296
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,262,TENNESSEE,2014,11336
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,196,TENNESSEE,2014,11376
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,98.23,TENNESSEE,2014,11416
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,512,TENNESSEE,2014,11448
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,151,TENNESSEE,2014,11520
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,84.6,TENNESSEE,2014,11600
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,30.2,TENNESSEE,2014,11624
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,26,TENNESSEE,2014,11752
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,270.393,TENNESSEE,2014,11776
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,51,TENNESSEE,2014,12042
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,68,TENNESSEE,2014,12168
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,80.88,TENNESSEE,2014,12204
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,34,TENNESSEE,2014,12222
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,51,TENNESSEE,2014,12234
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,4855.63,TENNESSEE,2014,12342
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,3884,TENNESSEE,2014,12438
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,165.55,TENNESSEE,2014,12697
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,90,TENNESSEE,2014,13430
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,457,TENNESSEE,2014,14010
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,10.5,TENNESSEE,2014,14040
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,537,TENNESSEE,2014,15126
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,266.64,TENNESSEE,2014,15140
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,3268.72,TENNESSEE,2014,15518
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,67,TENNESSEE,2014,15560
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,277,TENNESSEE,2014,15784
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,653,TENNESSEE,2014,15826
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,85,TENNESSEE,2014,15966
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,17.5,TENNESSEE,2014,17400
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,235,TENNESSEE,2014,17470
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,162,TENNESSEE,2014,17600
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,281,TENNESSEE,2014,18124
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,101,TENNESSEE,2014,18176
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,658,TENNESSEE,2014,18192
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,267.83,TENNESSEE,2014,18368
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,240,TENNESSEE,2014,18392
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,38.3,TENNESSEE,2014,18432
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,353.31,TENNESSEE,2014,18591
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,60,TENNESSEE,2014,18768
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,193.4,TENNESSEE,2014,19471
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,5.5,TENNESSEE,2014,19670
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,12,TENNESSEE,2014,19710
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,145,TENNESSEE,2014,20030
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,3399.5,TENNESSEE,2014,20211
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,23,TENNESSEE,2014,22315
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,885.1,TENNESSEE,2014,22434
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,59.53,TENNESSEE,2014,25126
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,18.5,TENNESSEE,2014,30030
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,120,TENNESSEE,2014,30618
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,40,TENNESSEE,2014,30643
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,182,TENNESSEE,2014,30669
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11,TENNESSEE,2014,30975
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,55,TENNESSEE,2014,31315
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,121,TENNESSEE,2014,31498
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,64.5,TENNESSEE,2014,31694
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,13.5,TENNESSEE,2014,32165
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,15.5,TENNESSEE,2014,32307
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,34,TENNESSEE,2014,32647
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,10.23,TENNESSEE,2014,39121
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,168.36,TENNESSEE,2015,49
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,415.92,TENNESSEE,2015,774
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,14.5,TENNESSEE,2015,972
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,349,TENNESSEE,2015,1616
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,232,TENNESSEE,2015,1840
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,158,TENNESSEE,2015,2176
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,1617.5,TENNESSEE,2015,2288
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,771,TENNESSEE,2015,2412
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,928,TENNESSEE,2015,2460
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,20,TENNESSEE,2015,2556
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,325.24,TENNESSEE,2015,2764
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,81,TENNESSEE,2015,2853
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,39,TENNESSEE,2015,2880
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,131.5,TENNESSEE,2015,3610
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,252.5,TENNESSEE,2015,3660
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,751.5,TENNESSEE,2015,4370
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,10.75,TENNESSEE,2015,4480
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,108,TENNESSEE,2015,4567
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,288.008,TENNESSEE,2015,5110
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,21,TENNESSEE,2015,5640
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11,TENNESSEE,2015,6035
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,378.2,TENNESSEE,2015,6040
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,550,TENNESSEE,2015,6370
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,776,TENNESSEE,2015,6716
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,89,TENNESSEE,2015,7025
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,350,TENNESSEE,2015,7060
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,110,TENNESSEE,2015,7090
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,289,TENNESSEE,2015,7170
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,286,TENNESSEE,2015,7215
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11,TENNESSEE,2015,7225
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,71,TENNESSEE,2015,7310
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,240,TENNESSEE,2015,7365
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,115,TENNESSEE,2015,7650
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,406,TENNESSEE,2015,7655
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,815.11,TENNESSEE,2015,9040
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,166.2,TENNESSEE,2015,9100
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,448,TENNESSEE,2015,9200
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,2399,TENNESSEE,2015,10310
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,80,TENNESSEE,2015,11064
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,146,TENNESSEE,2015,11120
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,319.78,TENNESSEE,2015,11296
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,267,TENNESSEE,2015,11336
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,198.5,TENNESSEE,2015,11376
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,97.86,TENNESSEE,2015,11416
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,515,TENNESSEE,2015,11448
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,151,TENNESSEE,2015,11520
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,84.6,TENNESSEE,2015,11600
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,30.2,TENNESSEE,2015,11624
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,26,TENNESSEE,2015,11752
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,271.166,TENNESSEE,2015,11776
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,51,TENNESSEE,2015,12042
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,68,TENNESSEE,2015,12168
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,81.03,TENNESSEE,2015,12204
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,36,TENNESSEE,2015,12222
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,52,TENNESSEE,2015,12234
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,4474.43,TENNESSEE,2015,12342
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,3948,TENNESSEE,2015,12438
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,165.55,TENNESSEE,2015,12697
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,91,TENNESSEE,2015,13430
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,461,TENNESSEE,2015,14010
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,10.5,TENNESSEE,2015,14040
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,544,TENNESSEE,2015,15126
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,280.5,TENNESSEE,2015,15140
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,3382.95,TENNESSEE,2015,15518
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,67,TENNESSEE,2015,15560
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,277,TENNESSEE,2015,15784
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,671,TENNESSEE,2015,15826
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,88,TENNESSEE,2015,15966
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,17.5,TENNESSEE,2015,17400
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,235,TENNESSEE,2015,17470
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,163,TENNESSEE,2015,17600
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,282,TENNESSEE,2015,18124
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,101,TENNESSEE,2015,18176
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,667,TENNESSEE,2015,18192
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,268.6,TENNESSEE,2015,18368
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,240,TENNESSEE,2015,18392
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,38.3,TENNESSEE,2015,18432
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,358.28,TENNESSEE,2015,18591
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,60,TENNESSEE,2015,18768
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,193.4,TENNESSEE,2015,19471
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,5.5,TENNESSEE,2015,19670
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,12,TENNESSEE,2015,19710
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,145,TENNESSEE,2015,20030
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,3433.4,TENNESSEE,2015,20211
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,23,TENNESSEE,2015,22315
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,922.99,TENNESSEE,2015,22434
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,59.53,TENNESSEE,2015,25126
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,18.5,TENNESSEE,2015,30030
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,120,TENNESSEE,2015,30618
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,40,TENNESSEE,2015,30643
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,187,TENNESSEE,2015,30669
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11,TENNESSEE,2015,30975
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,55,TENNESSEE,2015,31315
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,123,TENNESSEE,2015,31498
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,64.5,TENNESSEE,2015,31694
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,13.5,TENNESSEE,2015,32165
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,15.5,TENNESSEE,2015,32307
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,34,TENNESSEE,2015,32647
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,13.03,TENNESSEE,2015,39121
