Calendar Year,System Type,Inter/Intra,Commodity,Type A Miles,Type B Miles,Offshore Miles,Total Miles,Operator Count,Operator Count, VALUEOF(PORTAL_DATE)
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,34.8,34.8,1,30020,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,22,1.54,0,23.54,1,30029,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,26,0,26,1,30034,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,4.5,0,0,4.5,1,30056,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,12,0,12,1,30065,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,13.15,0,13.15,1,30588,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,6.29,0,0,6.29,1,30619,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,60,27,0,87,1,30629,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,30691,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,17.526,1.128,8.897,27.551,1,30711,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,3.7,28.5,0,32.2,1,30713,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1.68,25.12,26.8,1,30716,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,9.63,0,9.63,1,30718,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1.3,0,0,1.3,1,30748,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2.772,0,0,2.772,1,30782,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,3,0,0,3,1,30785,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,46,46,1,30792,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2,0,0,2,1,30794,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,4.45,0,0,4.45,1,30807,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,85,37,0,122,1,30826,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,5.44,0,5.44,1,30850,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3,0,3,1,30914,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,30940,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,30948,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2.5,0,0,2.5,1,30981,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,11.4,0,0,11.4,1,31067,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3.1,0,3.1,1,31068,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1,0,1,1,31075,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,5,0,5,1,31104,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,7,0,7,1,31106,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,4,0,2,6,1,31108,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,31116,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,626.495,627.925,121.079,1375.499,1,31130,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,88.7,11.5,8,108.2,1,31178,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,72.31,30.44,0,102.75,1,31202,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,3,1,0,4,1,31209,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1.63,0,0,1.63,1,31219,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,3,0,0,3,1,31231,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,10.536,88.374,0,98.91,1,31246,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,4.25,0,4.25,1,31255,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,31257,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,271.43,0,0,271.43,1,31304,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,2.57,2.57,1,31336,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1.2,0,0,1.2,1,31361,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,3.56,0,64.025,67.585,1,31365,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1.53,0,0,1.53,1,31382,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,7.49,0.48,0,7.97,1,31408,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1.3,0,1.3,1,31428,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,5,0,0,5,1,31429,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,3.19,0,0,3.19,1,31430,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3.29,0,3.29,1,31450,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,9,7.5,0,16.5,1,31451,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,12.35,28.76,0,41.11,1,31472,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,9,0,0,9,1,31477,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2.76,0,0,2.76,1,31492,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1,0,1,1,31501,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,13.2,0,13.2,1,31541,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,57.86,0,0,57.86,1,31557,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1.75,0,0,1.75,1,31564,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,0,2,1,31575,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,0,2,1,31582,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,2.13,2.13,1,31591,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,19,0,0,19,1,31595,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,74.9,44.2,0,119.1,1,31604,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,23,0,0,23,1,31605,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,165.66,0,0,165.66,1,31613,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,247.8,31,0,278.8,1,31618,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3.6,0,3.6,1,31629,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,26.5,2,0,28.5,1,31630,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,10.3,0,10.3,1,31656,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,4.88,0,4.88,1,31668,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,55.83,55.83,1,31672,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,7.03,0,7.03,1,31688,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,32.46,0,0,32.46,1,31690,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,508.355,60.157,0,568.512,1,31703,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2.51,0,2.51,1,31707,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,3.01,12.81,0,15.82,1,31719,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,98.5,0,0,98.5,1,31726,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2.54,0,2.54,1,31730,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0.9,0,0,0.9,1,31735,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2.68,0,0,2.68,1,31738,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,13.25,0,13.25,1,31740,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1.5,65.6,0,67.1,1,31753,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,40.45,0,0,40.45,1,31755,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2.2,0,0,2.2,1,31774,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,9.15,0,0,9.15,1,31775,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,11.95,0,0,11.95,1,31776,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,4.2,0,0,4.2,1,31778,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2,0,0,2,1,31803,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,86.88,86.88,1,31804,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,4.5,0,4.5,1,31806,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,42.5,1.4,0,43.9,1,31852,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,6.83,0,11.01,17.84,1,31864,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,31875,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,4.3,0,0,4.3,1,31876,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,5.5,0,0,5.5,1,31880,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,3,0,0,3,1,31882,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2,0,0,2,1,31910,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3,0,3,1,31919,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,6,0,0,6,1,31925,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,0,2,1,31929,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2.3,0,2.3,1,31931,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1,0,1,1,31934,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,97.13,0,0,97.13,1,31943,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,19,0,0,19,1,31967,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2.8,0,58,60.8,1,31994,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1.23,0,0,1.23,1,32004,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,93.663,0,93.663,1,32007,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,18.559,0,0,18.559,1,32045,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,54.69,54.69,1,32052,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,38,0,0,38,1,32055,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,6.11,0,0,6.11,1,32073,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2.19,8.71,10.9,1,32083,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,91.7,0,93.5,185.2,1,32099,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1.4,0,1.4,1,32111,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1.368,0,0,1.368,1,32112,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,206.18,0,0,206.18,1,32118,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,373,0,0,373,1,32124,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,32.66,0,0,32.66,1,32160,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,14.1,0,14.1,1,32166,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,3.1,0,0,3.1,1,32168,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,29.5,0,0,29.5,1,32171,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,0,2,1,32175,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,7.1,8.1,0,15.2,1,32178,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,25,0,0,25,1,32181,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1,0,1,1,32189,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,55.8,0,55.8,1,32197,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,2.86,2.86,1,32199,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,4.5,0,4.5,1,32200,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,13.63,0,15.14,28.77,1,32205,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,4.23,0,0,4.23,1,32218,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,53.53,0.35,0,53.88,1,32228,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,84.39,0,0,84.39,1,32231,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,12.45,0.85,13.3,1,32233,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,15.98,0,0,15.98,1,32234,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,11,0,0,11,1,32236,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2,0,0,2,1,32240,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,7.89,7.89,1,32244,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,2.22,2.22,1,32255,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6.34,0,6.34,1,32268,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,5.31,0,0,5.31,1,32271,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2.1,0,0,2.1,1,32273,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1.76,0,0,1.76,1,32276,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,3.28,0,0,3.28,1,32286,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,7.5,5.5,0,13,1,32292,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,5.54,8,0,13.54,1,32293,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,142.1,5.5,0,147.6,1,32296,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,8,0,8,1,32309,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,22.3,0,0,22.3,1,32312,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1.1,0,0,1.1,1,32337,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,6.4,0,0,6.4,1,32352,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,86.9,0,0,86.9,1,32354,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2.9,0,0,2.9,1,32361,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1,0,1,1,32368,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,132.367,0,132.367,1,32379,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,10.77,0.11,0,10.88,1,32388,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,4.8,0,0,4.8,1,32401,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,5.2,0,0,5.2,1,32406,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,6.1,1,0,7.1,1,32412,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,17.95,0,0,17.95,1,32413,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,5.6,0,5.6,1,32414,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,4.04,0,0,4.04,1,32417,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1.73,4.82,0,6.55,1,32427,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,43.24,43.24,1,32430,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,4.5,0,0,4.5,1,32438,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,32444,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,7.1,0,0,7.1,1,32449,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,4,0,0,4,1,32451,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1.07,0,0,1.07,1,32477,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,15.94,0.4,0,16.34,1,32478,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2.12,0,0,2.12,1,32484,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,19.08,0,0,19.08,1,32485,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,3,0,0,3,1,32498,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0.94,0,0,0.94,1,32501,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,10.3,2,0,12.3,1,32509,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,193.76,0,0,193.76,1,32514,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0.5,29,0,29.5,1,32525,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,126.2,6.56,0,132.76,1,32526,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1.284,0,1.284,1,32527,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,27.34,0,0,27.34,1,32529,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,13.03,13.03,1,32532,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2.659,0,0,2.659,1,32533,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,37.79,5.76,0,43.55,1,32536,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2,0,0,2,1,32548,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,8.88,3.23,0,12.11,1,32590,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,10.95,10.95,1,32591,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,4.04,0,0,4.04,1,32592,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,17.1,0,1.98,19.08,1,32593,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,32595,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2.432,1.335,3.767,1,32602,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,12.4,0,0,12.4,1,32606,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,4.9,0,4.9,1,32609,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,7,0,7,1,32615,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,8,0,0,8,1,32620,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,3.7,0,0,3.7,1,32624,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,8.9,8.9,1,32625,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1.5,0,1.5,1,32628,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,8.26,0,0,8.26,1,32630,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,50,50,1,32645,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,18.288,11.005,0,29.293,1,32646,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,41.3,0,0,41.3,1,32649,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,105.8,0,105.8,1,32651,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,0,2,1,32654,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,39.415,0,0,39.415,1,32656,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,4.74,0,4.74,1,32663,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,4.55,0,0,4.55,1,32667,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,9.2,0,0,9.2,1,32668,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1.7,0,1.7,1,32669,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1.95,0,0,1.95,1,32670,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1.17,0,0,1.17,1,32671,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0.7,0,0,0.7,1,32673,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,9.6,0,9.6,1,32674,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2.27,0,0,2.27,1,32675,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2.5,0,0,2.5,1,32676,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,16.5,0,0,16.5,1,38886,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,15.88,7.24,0,23.12,1,38889,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1.25,0,0,1.25,1,38890,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6,0,6,1,38892,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,14,0,0,14,1,38898,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6.6,0,6.6,1,38905,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0.26,31.15,0,31.41,1,38910,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,5.08,5.08,1,38912,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,11.088,0,0,11.088,1,38936,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2.39,0,2.39,1,38942,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,2,0,0,2,1,38947,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1.65,0,0,1.65,1,38949,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,12.45,0,0,12.45,1,38958,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,8.11,0,0,8.11,1,38961,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,32.33,0,0,32.33,1,38963,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0.51,0,0,0.51,1,38988,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,7,8,1,38989,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,11.43,0,0,11.43,1,38990,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,9.85,0,0,9.85,1,38993,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,1,3,1,38999,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,0.5,0.5,1,39001,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,5.39,0,0,5.39,1,39002,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,3.85,0,0,3.85,1,39003,2017-03-07 04:06:52
2012,GAS GATHERING,INTRASTATE,NATURAL GAS,0.5,0,0,0.5,1,39009,2017-03-07 04:06:52
